Time,Transfer,Bitrate,Retr,Cwnd
108.00,5.12,43.0,0,MBytes
109.00,5.00,41.9,0,MBytes
110.00,5.12,43.0,0,MBytes
111.00,5.00,41.9,0,MBytes
112.00,5.12,43.0,0,MBytes
113.00,5.00,41.9,0,MBytes
114.00,5.00,41.9,0,MBytes
115.00,5.12,43.0,0,MBytes
116.00,5.00,41.9,0,MBytes
117.00,5.12,43.0,0,MBytes
118.00,5.00,42.0,0,MBytes
119.00,5.00,41.9,0,MBytes
120.00,5.12,43.0,0,MBytes
121.00,5.00,41.9,0,MBytes
122.00,5.12,43.0,0,MBytes
123.00,5.00,41.9,0,MBytes
124.00,5.12,43.0,0,MBytes
125.00,5.00,41.9,0,MBytes
126.00,5.12,43.0,0,MBytes
127.00,5.00,41.9,0,MBytes
128.00,5.00,41.9,0,MBytes
129.00,5.12,43.0,0,MBytes
130.00,5.00,41.9,0,MBytes
131.00,5.12,43.0,0,MBytes
132.00,5.00,41.9,0,MBytes
133.00,5.12,43.0,0,MBytes
134.00,5.00,42.0,0,MBytes
135.00,5.00,41.9,0,MBytes
136.00,5.12,43.0,0,MBytes
137.00,5.00,41.9,0,MBytes
138.00,5.12,43.0,0,MBytes
139.00,5.00,41.9,0,MBytes
140.00,5.12,43.0,0,MBytes
141.00,5.00,41.9,0,MBytes
142.00,5.00,41.9,0,MBytes
143.00,5.12,43.0,0,MBytes
144.00,5.00,41.9,0,MBytes
145.00,5.12,43.0,0,MBytes
146.00,5.00,41.9,0,MBytes
147.00,5.12,43.0,0,MBytes
148.00,5.00,41.9,0,MBytes
149.00,5.12,43.0,0,MBytes
150.00,5.00,41.9,0,MBytes
151.00,5.00,41.9,0,MBytes
152.00,5.12,43.0,0,MBytes
153.00,5.00,41.9,0,MBytes
154.00,5.12,43.0,0,MBytes
155.00,5.00,41.9,0,MBytes
156.00,5.12,43.0,0,MBytes
157.00,5.00,41.9,0,MBytes
158.00,5.00,41.9,0,MBytes
159.00,5.00,41.9,0,MBytes
160.00,2.88,44.4,0,MBytes
0.00,764,39.9,0,
0.00,0.00,0.00,receiver,
