Time,Transfer,Bitrate,Retr,Cwnd
77.00,5.12,43.0,0,MBytes
78.00,5.00,41.9,0,MBytes
79.00,5.00,41.9,0,MBytes
80.00,5.12,43.0,0,MBytes
81.00,5.00,41.9,0,MBytes
82.00,5.12,43.0,0,MBytes
83.00,5.00,41.9,0,MBytes
84.00,5.12,43.0,0,MBytes
85.00,5.00,41.9,0,MBytes
86.00,5.12,43.0,0,MBytes
87.00,5.00,41.9,0,MBytes
88.00,5.00,41.9,0,MBytes
89.00,5.12,43.0,0,MBytes
90.00,5.00,41.9,0,MBytes
91.00,5.12,43.0,0,MBytes
92.00,5.00,41.9,0,MBytes
93.00,5.00,41.9,0,MBytes
94.00,5.12,43.0,0,MBytes
95.00,5.00,41.9,0,MBytes
96.00,5.12,43.0,0,MBytes
97.00,5.00,41.9,0,MBytes
98.00,5.12,43.0,0,MBytes
99.00,5.00,41.9,0,MBytes
100.00,5.00,41.9,0,MBytes
101.00,5.12,43.0,0,MBytes
102.00,5.00,41.9,0,MBytes
103.00,5.12,43.0,0,MBytes
104.00,5.00,41.9,0,MBytes
105.00,5.12,43.0,0,MBytes
106.00,5.00,41.9,0,MBytes
107.00,5.00,41.9,0,MBytes
108.00,5.12,43.0,0,MBytes
109.00,5.00,41.9,0,MBytes
110.00,5.12,43.0,0,MBytes
111.00,5.00,41.9,0,MBytes
112.00,5.12,43.0,0,MBytes
113.00,5.00,41.9,0,MBytes
114.00,5.12,43.0,0,MBytes
115.00,5.00,41.9,0,MBytes
116.00,5.00,41.9,0,MBytes
117.00,5.12,43.0,0,MBytes
118.00,5.00,41.9,0,MBytes
119.00,5.12,43.0,0,MBytes
120.00,5.00,41.9,0,MBytes
121.00,5.12,43.0,0,MBytes
122.00,5.00,41.9,0,MBytes
123.00,5.00,41.9,0,MBytes
124.00,5.12,43.0,0,MBytes
125.00,5.00,41.9,0,MBytes
126.00,5.12,43.0,0,MBytes
127.00,5.00,41.9,0,MBytes
128.00,5.00,41.9,0,MBytes
129.00,5.12,43.0,0,MBytes
130.00,5.00,41.9,0,MBytes
131.00,5.12,43.0,0,MBytes
132.00,5.00,41.9,0,MBytes
133.00,5.12,43.0,0,MBytes
134.00,5.00,41.9,0,MBytes
135.00,5.00,41.9,0,MBytes
136.00,5.12,43.0,0,MBytes
137.00,5.00,41.9,0,MBytes
138.00,5.12,43.0,0,MBytes
139.00,5.00,41.9,0,MBytes
140.00,5.12,43.0,0,MBytes
141.00,5.00,41.9,0,MBytes
142.00,5.00,41.9,0,MBytes
143.00,5.12,43.0,0,MBytes
144.00,5.00,41.9,0,MBytes
145.00,5.12,43.0,0,MBytes
146.00,5.00,41.9,0,MBytes
147.00,5.12,43.0,0,MBytes
148.00,5.00,41.9,0,MBytes
149.00,5.00,41.9,0,MBytes
150.00,5.12,43.0,0,MBytes
151.00,5.00,41.9,0,MBytes
152.00,5.12,43.0,0,MBytes
153.00,5.00,41.9,0,MBytes
154.00,5.12,43.0,0,MBytes
155.00,5.00,41.9,0,MBytes
156.00,5.00,41.9,0,MBytes
157.00,5.12,43.0,0,MBytes
158.00,5.00,41.9,0,MBytes
159.00,5.12,43.0,0,MBytes
160.00,5.00,41.9,0,MBytes
161.00,5.12,43.0,0,MBytes
162.00,5.00,41.9,0,MBytes
163.00,5.12,43.0,0,MBytes
164.00,5.00,41.9,0,MBytes
165.00,5.12,43.0,0,MBytes
166.00,5.00,41.9,0,MBytes
167.00,5.12,43.0,0,MBytes
168.00,5.00,41.9,0,MBytes
169.00,5.00,41.9,0,MBytes
170.00,5.12,43.0,0,MBytes
171.00,5.00,41.9,0,MBytes
172.00,5.00,41.9,0,MBytes
173.00,5.12,43.0,0,MBytes
174.00,5.00,41.9,0,MBytes
175.00,5.12,43.0,0,MBytes
176.00,5.00,41.9,0,MBytes
177.00,5.12,43.0,0,MBytes
178.00,5.00,41.9,0,MBytes
179.00,5.00,41.9,0,MBytes
180.00,5.12,43.0,0,MBytes
181.00,5.00,41.9,0,MBytes
182.00,5.12,43.0,0,MBytes
183.00,5.00,41.9,0,MBytes
184.00,5.00,41.9,0,MBytes
185.00,5.12,43.0,0,MBytes
186.00,5.00,41.9,0,MBytes
187.00,5.12,43.0,0,MBytes
188.00,5.00,41.9,0,MBytes
189.00,5.00,41.9,0,MBytes
190.00,5.12,43.0,0,MBytes
191.00,5.00,41.9,0,MBytes
192.00,5.12,43.0,0,MBytes
193.00,5.00,41.9,0,MBytes
194.00,5.12,43.0,0,MBytes
195.00,5.00,41.9,0,MBytes
196.00,5.00,41.9,0,MBytes
197.00,5.12,43.0,0,MBytes
198.00,5.12,43.0,0,MBytes
199.00,5.00,41.9,0,MBytes
200.00,5.00,41.9,0,MBytes
201.00,5.12,43.0,0,MBytes
202.00,5.00,41.9,0,MBytes
203.00,5.00,41.9,0,MBytes
204.00,5.12,43.0,0,MBytes
205.00,5.00,41.9,0,MBytes
206.00,5.12,43.0,0,MBytes
207.00,5.00,41.9,0,MBytes
208.00,5.12,43.0,0,MBytes
209.00,5.00,41.9,0,MBytes
210.00,5.00,41.9,0,MBytes
211.00,5.12,43.0,0,MBytes
212.00,5.00,41.9,0,MBytes
213.00,5.12,43.0,0,MBytes
214.00,5.00,41.9,0,MBytes
215.00,5.12,43.0,0,MBytes
216.00,5.00,41.9,0,MBytes
217.00,5.00,41.9,0,MBytes
218.00,5.12,43.0,0,MBytes
219.00,5.00,41.9,0,MBytes
220.00,5.12,43.0,0,MBytes
221.00,5.00,41.9,0,MBytes
222.00,5.00,41.9,0,MBytes
223.00,5.12,43.0,0,MBytes
224.00,5.00,41.9,0,MBytes
225.00,5.12,43.0,0,MBytes
226.00,5.00,41.9,0,MBytes
227.00,5.12,43.0,0,MBytes
228.00,5.00,41.9,0,MBytes
229.00,5.00,41.9,0,MBytes
230.00,5.12,43.0,0,MBytes
231.00,5.00,41.9,0,MBytes
232.00,5.12,43.0,0,MBytes
233.00,5.00,41.9,0,MBytes
234.00,5.12,43.0,0,MBytes
235.00,5.00,41.9,0,MBytes
236.00,5.12,43.0,0,MBytes
237.00,5.00,41.9,0,MBytes
238.00,5.00,41.9,0,MBytes
239.00,5.12,43.0,0,MBytes
240.00,5.00,41.9,0,MBytes
241.00,5.12,43.0,0,MBytes
242.00,5.00,41.9,0,MBytes
243.00,5.12,43.0,0,MBytes
244.00,5.00,41.9,0,MBytes
245.00,5.00,41.9,0,MBytes
246.00,5.12,43.0,0,MBytes
247.00,5.00,41.9,0,MBytes
248.00,5.12,43.0,0,MBytes
249.00,5.00,41.9,0,MBytes
250.00,5.00,41.9,0,MBytes
251.00,5.12,43.0,0,MBytes
252.00,5.00,41.9,0,MBytes
253.00,5.12,43.0,0,MBytes
254.00,5.00,41.9,0,MBytes
255.00,5.12,43.0,0,MBytes
256.00,5.00,41.9,0,MBytes
257.00,5.12,43.0,0,MBytes
258.00,5.00,41.9,0,MBytes
259.00,5.00,41.9,0,MBytes
260.00,5.12,43.0,0,MBytes
261.00,5.00,41.9,0,MBytes
262.00,5.12,43.0,0,MBytes
263.00,5.00,41.9,0,MBytes
264.00,5.12,43.0,0,MBytes
265.00,5.00,41.9,0,MBytes
266.00,5.00,41.9,0,MBytes
267.00,5.12,43.0,0,MBytes
268.00,5.00,41.9,0,MBytes
269.00,5.12,43.0,0,MBytes
270.00,5.00,41.9,0,MBytes
271.00,5.12,43.0,0,MBytes
272.00,5.00,41.9,0,MBytes
273.00,5.12,43.0,0,MBytes
274.00,5.00,41.9,0,MBytes
275.00,5.00,41.9,0,MBytes
276.00,5.12,43.0,0,MBytes
277.00,5.00,41.9,0,MBytes
278.00,5.12,43.0,0,MBytes
279.00,5.00,41.9,0,MBytes
280.00,5.12,43.0,0,MBytes
281.00,5.00,41.9,0,MBytes
282.00,5.00,41.9,0,MBytes
283.00,5.12,43.0,0,MBytes
284.00,5.00,41.9,0,MBytes
285.00,5.12,43.0,0,MBytes
286.00,5.00,41.9,0,MBytes
287.00,5.00,41.9,0,MBytes
288.00,5.12,43.0,0,MBytes
289.00,5.00,41.9,0,MBytes
290.00,5.12,43.0,0,MBytes
291.00,5.00,41.9,0,MBytes
292.00,5.12,43.0,0,MBytes
293.00,5.00,41.9,0,MBytes
294.00,5.00,41.9,0,MBytes
295.00,5.12,43.0,0,MBytes
296.00,5.00,41.9,0,MBytes
297.00,5.12,43.0,0,MBytes
298.00,5.00,41.9,0,MBytes
299.00,5.12,43.0,0,MBytes
300.00,5.00,41.9,0,MBytes
301.00,5.12,43.0,0,MBytes
302.00,5.00,41.9,0,MBytes
303.00,5.00,41.9,0,MBytes
304.00,5.12,43.0,0,MBytes
305.00,5.00,41.9,0,MBytes
306.00,5.12,43.0,0,MBytes
307.00,5.00,41.9,0,MBytes
308.00,5.12,43.0,0,MBytes
309.00,5.00,41.9,0,MBytes
310.00,5.00,41.9,0,MBytes
311.00,5.12,43.0,0,MBytes
312.00,5.00,41.9,0,MBytes
313.00,5.12,43.0,0,MBytes
314.00,5.00,41.9,0,MBytes
315.00,5.12,43.0,0,MBytes
316.00,5.00,41.9,0,MBytes
317.00,5.12,43.0,0,MBytes
318.00,5.00,41.9,0,MBytes
319.00,5.00,41.9,0,MBytes
320.00,5.12,43.0,0,MBytes
321.00,5.00,41.9,0,MBytes
322.00,5.12,43.0,0,MBytes
323.00,5.00,41.9,0,MBytes
324.00,5.12,43.0,0,MBytes
325.00,5.00,41.9,0,MBytes
326.00,5.00,41.9,0,MBytes
327.00,5.12,43.0,0,MBytes
328.00,5.00,41.9,0,MBytes
329.00,5.12,43.0,0,MBytes
330.00,5.00,41.9,0,MBytes
331.00,5.12,43.0,0,MBytes
332.00,5.00,41.9,0,MBytes
333.00,5.00,41.9,0,MBytes
334.00,5.12,43.0,0,MBytes
335.00,5.00,41.9,0,MBytes
336.00,5.12,43.0,0,MBytes
337.00,5.00,41.9,0,MBytes
338.00,5.12,43.0,0,MBytes
339.00,5.00,41.9,0,MBytes
340.00,5.12,43.0,0,MBytes
341.00,5.00,41.9,0,MBytes
342.00,5.00,41.9,0,MBytes
343.00,5.12,43.0,0,MBytes
344.00,5.00,41.9,0,MBytes
345.00,5.12,43.0,0,MBytes
346.00,5.00,41.9,0,MBytes
347.00,5.00,41.9,0,MBytes
348.00,5.12,43.0,0,MBytes
349.00,5.00,41.9,0,MBytes
350.00,5.12,43.0,0,MBytes
351.00,5.00,41.9,0,MBytes
352.00,5.12,43.0,0,MBytes
353.00,5.00,41.9,0,MBytes
354.00,5.12,43.0,0,MBytes
355.00,5.00,41.9,0,MBytes
356.00,5.00,41.9,0,MBytes
357.00,5.12,43.0,0,MBytes
358.00,5.00,41.9,0,MBytes
359.00,5.12,43.0,0,MBytes
360.00,5.00,41.9,0,MBytes
361.00,5.00,41.9,0,MBytes
362.00,5.12,43.0,0,MBytes
363.00,5.00,41.9,0,MBytes
364.00,5.12,43.0,0,MBytes
365.00,5.00,41.9,0,MBytes
366.00,5.12,43.0,0,MBytes
367.00,5.00,41.9,0,MBytes
368.00,5.12,43.0,0,MBytes
369.00,5.00,41.9,0,MBytes
370.00,5.00,41.9,0,MBytes
371.00,5.12,43.0,0,MBytes
372.00,5.00,41.9,0,MBytes
373.00,5.12,43.0,0,MBytes
374.00,5.00,41.9,0,MBytes
375.00,5.00,41.9,0,MBytes
376.00,5.12,43.0,0,MBytes
377.00,5.00,41.9,0,MBytes
378.00,5.12,43.0,0,MBytes
379.00,5.00,41.9,0,MBytes
380.00,5.12,43.0,0,MBytes
381.00,5.00,41.9,0,MBytes
382.00,5.00,41.9,0,MBytes
383.00,5.12,43.0,0,MBytes
384.00,5.00,41.9,0,MBytes
385.00,5.12,43.0,0,MBytes
386.00,5.00,41.9,0,MBytes
387.00,5.12,43.0,0,MBytes
388.00,5.00,41.9,0,MBytes
389.00,5.00,41.9,0,MBytes
390.00,5.12,43.0,0,MBytes
391.00,5.00,41.9,0,MBytes
392.00,5.12,43.0,0,MBytes
393.00,5.00,41.9,0,MBytes
394.00,5.12,43.0,0,MBytes
395.00,5.00,41.9,0,MBytes
396.00,5.00,41.9,0,MBytes
397.00,5.12,43.0,0,MBytes
398.00,5.00,41.9,0,MBytes
399.00,5.12,43.0,0,MBytes
400.00,5.00,41.9,0,MBytes
401.00,5.12,43.0,0,MBytes
402.00,5.00,41.9,0,MBytes
403.00,5.00,41.9,0,MBytes
404.00,5.12,43.0,0,MBytes
405.00,5.00,41.9,0,MBytes
406.00,5.12,43.0,0,MBytes
407.00,5.00,41.9,0,MBytes
408.00,5.00,41.9,0,MBytes
409.00,5.12,43.0,0,MBytes
410.00,5.00,41.9,0,MBytes
411.00,5.12,43.0,0,MBytes
412.00,5.00,41.9,0,MBytes
413.00,5.12,43.0,0,MBytes
414.00,5.00,41.9,0,MBytes
415.00,5.12,43.0,0,MBytes
416.00,5.00,41.9,0,MBytes
417.00,5.00,41.9,0,MBytes
418.00,5.12,43.0,0,MBytes
419.00,5.00,41.9,0,MBytes
420.00,5.12,43.0,0,MBytes
421.00,5.00,41.9,0,MBytes
422.00,5.00,41.9,0,MBytes
423.00,5.12,43.0,0,MBytes
424.00,5.00,41.9,0,MBytes
425.00,5.12,43.0,0,MBytes
426.00,5.00,41.9,0,MBytes
427.00,5.12,43.0,0,MBytes
428.00,5.00,41.9,0,MBytes
429.00,5.12,43.0,0,MBytes
430.00,5.00,41.9,0,MBytes
431.00,5.00,41.9,0,MBytes
432.00,5.12,43.0,0,MBytes
433.00,5.00,41.9,0,MBytes
434.00,5.12,43.0,0,MBytes
435.00,5.00,41.9,0,MBytes
436.00,5.12,43.0,0,MBytes
437.00,5.00,41.9,0,MBytes
438.00,5.00,41.9,0,MBytes
439.00,5.12,43.0,0,MBytes
440.00,5.00,41.9,0,MBytes
441.00,5.12,43.0,0,MBytes
442.00,5.00,41.9,0,MBytes
443.00,5.12,43.0,0,MBytes
444.00,5.00,41.9,0,MBytes
445.00,5.00,41.9,0,MBytes
446.00,5.12,43.0,0,MBytes
447.00,5.00,41.9,0,MBytes
448.00,5.12,43.0,0,MBytes
449.00,5.00,41.9,0,MBytes
450.00,5.12,43.0,0,MBytes
451.00,5.00,41.9,0,MBytes
452.00,5.00,41.9,0,MBytes
453.00,5.12,43.0,0,MBytes
454.00,5.00,41.9,0,MBytes
455.00,5.12,43.0,0,MBytes
456.00,5.00,41.9,0,MBytes
457.00,5.12,43.0,0,MBytes
458.00,5.00,41.9,0,MBytes
459.00,5.12,43.0,0,MBytes
460.00,5.00,41.9,0,MBytes
461.00,5.00,41.9,0,MBytes
462.00,5.12,43.0,0,MBytes
463.00,5.00,41.9,0,MBytes
464.00,5.12,43.0,0,MBytes
465.00,5.00,41.9,0,MBytes
466.00,5.12,43.0,0,MBytes
467.00,5.00,41.9,0,MBytes
468.00,5.00,41.9,0,MBytes
469.00,5.12,43.0,0,MBytes
470.00,5.00,41.9,0,MBytes
471.00,5.12,43.0,0,MBytes
472.00,5.00,41.9,0,MBytes
473.00,5.00,41.9,0,MBytes
474.00,5.12,43.0,0,MBytes
475.00,5.00,41.9,0,MBytes
476.00,5.12,43.0,0,MBytes
477.00,5.00,41.9,0,MBytes
478.00,5.12,43.0,0,MBytes
479.00,5.00,41.9,0,MBytes
480.00,5.12,43.0,0,MBytes
481.00,5.00,41.9,0,MBytes
482.00,5.00,41.9,0,MBytes
483.00,5.12,43.0,0,MBytes
484.00,5.00,41.9,0,MBytes
485.00,5.12,43.0,0,MBytes
486.00,5.00,41.9,0,MBytes
487.00,5.00,41.9,0,MBytes
488.00,5.12,43.0,0,MBytes
489.00,5.00,41.9,0,MBytes
490.00,5.12,43.0,0,MBytes
491.00,5.00,41.9,0,MBytes
492.00,5.12,43.0,0,MBytes
493.00,5.00,41.9,0,MBytes
494.00,5.00,41.9,0,MBytes
495.00,5.12,43.0,0,MBytes
496.00,5.00,41.9,0,MBytes
497.00,5.12,43.0,0,MBytes
498.00,5.00,41.9,0,MBytes
499.00,5.00,41.9,0,MBytes
500.00,5.12,43.0,0,MBytes
501.00,5.00,41.9,0,MBytes
502.00,5.12,43.0,0,MBytes
503.00,5.00,41.9,0,MBytes
504.00,5.00,41.9,0,MBytes
505.00,5.12,43.0,0,MBytes
506.00,5.00,41.9,0,MBytes
507.00,5.12,43.0,0,MBytes
508.00,5.00,41.9,0,MBytes
509.00,5.12,43.0,0,MBytes
510.00,5.00,41.9,0,MBytes
511.00,5.00,41.9,0,MBytes
512.00,5.12,43.0,0,MBytes
513.00,5.12,43.0,0,MBytes
514.00,5.00,41.9,0,MBytes
515.00,5.00,41.9,0,MBytes
516.00,5.12,43.0,0,MBytes
517.00,5.00,41.9,0,MBytes
518.00,5.00,41.9,0,MBytes
519.00,5.12,43.0,0,MBytes
520.00,5.00,41.9,0,MBytes
521.00,5.12,43.0,0,MBytes
522.00,5.00,41.9,0,MBytes
523.00,5.12,43.0,0,MBytes
524.00,5.00,41.9,0,MBytes
525.00,5.00,41.9,0,MBytes
526.00,5.12,43.0,0,MBytes
527.00,5.00,41.9,0,MBytes
528.00,5.12,43.0,0,MBytes
529.00,5.00,41.9,0,MBytes
530.00,5.00,41.9,0,MBytes
531.00,5.12,43.0,0,MBytes
532.00,5.00,41.9,0,MBytes
533.00,5.12,43.0,0,MBytes
534.00,5.00,41.9,0,MBytes
535.00,5.12,43.0,0,MBytes
536.00,5.00,41.9,0,MBytes
537.00,5.00,41.9,0,MBytes
538.00,5.12,43.0,0,MBytes
539.00,5.00,41.9,0,MBytes
540.00,5.12,43.0,0,MBytes
541.00,5.00,41.9,0,MBytes
542.00,5.12,43.0,0,MBytes
543.00,5.00,41.9,0,MBytes
544.00,5.00,41.9,0,MBytes
545.00,5.12,43.0,0,MBytes
546.00,5.12,43.0,0,MBytes
547.00,5.00,41.9,0,MBytes
548.00,5.00,41.9,0,MBytes
549.00,5.12,43.0,0,MBytes
550.00,5.00,41.9,0,MBytes
551.00,5.12,43.0,0,MBytes
552.00,5.00,41.9,0,MBytes
553.00,5.00,41.9,0,MBytes
554.00,5.12,43.0,0,MBytes
555.00,5.00,41.9,0,MBytes
556.00,5.12,43.0,0,MBytes
557.00,5.00,41.9,0,MBytes
558.00,5.12,43.0,0,MBytes
559.00,5.00,41.9,0,MBytes
560.00,5.00,41.9,0,MBytes
561.00,5.12,43.0,0,MBytes
562.00,5.00,41.9,0,MBytes
563.00,5.12,43.0,0,MBytes
564.00,5.00,41.9,0,MBytes
565.00,5.12,43.0,0,MBytes
566.00,5.00,41.9,0,MBytes
567.00,5.00,41.9,0,MBytes
568.00,5.12,43.0,0,MBytes
569.00,5.00,41.9,0,MBytes
570.00,5.12,43.0,0,MBytes
571.00,5.00,41.9,0,MBytes
572.00,5.12,43.0,0,MBytes
573.00,5.00,41.9,0,MBytes
574.00,5.12,43.0,0,MBytes
575.00,5.00,41.9,0,MBytes
576.00,5.00,41.9,0,MBytes
577.00,5.12,43.0,0,MBytes
578.00,5.00,41.9,0,MBytes
579.00,5.12,43.0,0,MBytes
580.00,5.00,41.9,0,MBytes
581.00,5.12,43.0,0,MBytes
582.00,5.00,41.9,0,MBytes
583.00,5.00,41.9,0,MBytes
584.00,5.12,43.0,0,MBytes
585.00,5.00,41.9,0,MBytes
586.00,5.12,43.0,0,MBytes
587.00,5.00,41.9,0,MBytes
588.00,5.12,43.0,0,MBytes
589.00,5.00,41.9,0,MBytes
590.00,5.12,43.0,0,MBytes
591.00,5.00,41.9,0,MBytes
592.00,5.00,41.9,0,MBytes
593.00,5.12,43.0,0,MBytes
594.00,5.00,41.9,0,MBytes
595.00,5.12,43.0,0,MBytes
596.00,5.00,41.9,0,MBytes
597.00,5.00,41.9,0,MBytes
598.00,5.12,43.0,0,MBytes
599.00,5.00,41.9,0,MBytes
600.00,5.12,43.0,0,MBytes
601.00,5.00,41.9,0,MBytes
602.00,5.12,43.0,0,MBytes
603.00,5.00,41.9,0,MBytes
604.00,5.12,43.0,0,MBytes
605.00,5.00,41.9,0,MBytes
606.00,5.00,41.9,0,MBytes
607.00,5.12,43.0,0,MBytes
608.00,5.00,41.9,0,MBytes
609.00,5.12,43.0,0,MBytes
610.00,5.00,41.9,0,MBytes
611.00,5.12,43.0,0,MBytes
612.00,5.00,41.9,0,MBytes
613.00,5.00,41.9,0,MBytes
614.00,5.12,43.0,0,MBytes
615.00,5.00,41.9,0,MBytes
616.00,5.12,43.0,0,MBytes
617.00,5.00,41.9,0,MBytes
618.00,5.00,41.9,0,MBytes
619.00,5.12,43.0,0,MBytes
620.00,5.00,41.9,0,MBytes
621.00,5.12,43.0,0,MBytes
622.00,5.00,41.9,0,MBytes
623.00,5.12,43.0,0,MBytes
624.00,5.00,41.9,0,MBytes
625.00,5.00,41.9,0,MBytes
626.00,5.12,43.0,0,MBytes
627.00,5.00,41.9,0,MBytes
628.00,5.12,43.0,0,MBytes
629.00,5.00,41.9,0,MBytes
630.00,5.00,41.9,0,MBytes
631.00,5.12,43.0,0,MBytes
632.00,5.00,41.9,0,MBytes
633.00,5.12,43.0,0,MBytes
634.00,5.00,41.9,0,MBytes
635.00,5.12,43.0,0,MBytes
636.00,5.00,41.9,0,MBytes
637.00,5.12,43.0,0,MBytes
638.00,5.00,41.9,0,MBytes
639.00,5.00,41.9,0,MBytes
640.00,5.12,43.0,0,MBytes
641.00,5.00,41.9,0,MBytes
642.00,5.00,41.9,0,MBytes
643.00,5.12,43.0,0,MBytes
644.00,5.00,41.9,0,MBytes
645.00,5.12,43.0,0,MBytes
646.00,5.00,41.9,0,MBytes
647.00,5.12,43.0,0,MBytes
648.00,5.00,41.9,0,MBytes
649.00,5.00,41.9,0,MBytes
650.00,5.12,43.0,0,MBytes
651.00,5.00,41.9,0,MBytes
652.00,5.12,43.0,0,MBytes
653.00,5.00,41.9,0,MBytes
654.00,5.12,43.0,0,MBytes
655.00,5.00,41.9,0,MBytes
656.00,5.12,43.0,0,MBytes
657.00,5.00,41.9,0,MBytes
658.00,5.00,41.9,0,MBytes
659.00,5.12,43.0,0,MBytes
660.00,5.00,41.9,0,MBytes
661.00,5.12,43.0,0,MBytes
662.00,5.00,41.9,0,MBytes
663.00,5.00,41.9,0,MBytes
664.00,5.12,43.0,0,MBytes
665.00,5.00,41.9,0,MBytes
666.00,5.12,43.0,0,MBytes
667.00,5.00,41.9,0,MBytes
668.00,5.12,43.0,0,MBytes
669.00,5.00,41.9,0,MBytes
670.00,5.00,41.9,0,MBytes
671.00,5.12,43.0,0,MBytes
672.00,5.00,41.9,0,MBytes
673.00,5.12,43.0,0,MBytes
674.00,5.00,41.9,0,MBytes
675.00,5.12,43.0,0,MBytes
676.00,5.00,41.9,0,MBytes
677.00,5.12,43.0,0,MBytes
678.00,5.00,41.9,0,MBytes
679.00,5.12,43.0,0,MBytes
680.00,5.00,41.9,0,MBytes
681.00,5.00,41.9,0,MBytes
682.00,5.12,43.0,0,MBytes
683.00,5.00,41.9,0,MBytes
684.00,5.12,43.0,0,MBytes
685.00,5.00,41.9,0,MBytes
686.00,5.00,41.9,0,MBytes
687.00,5.12,43.0,0,MBytes
688.00,5.00,41.9,0,MBytes
689.00,5.12,43.0,0,MBytes
690.00,5.00,41.9,0,MBytes
691.00,5.12,43.0,0,MBytes
692.00,5.00,41.9,0,MBytes
693.00,5.00,42.0,0,MBytes
694.00,5.12,43.0,0,MBytes
695.00,5.00,41.9,0,MBytes
696.00,5.12,43.0,0,MBytes
697.00,5.00,41.9,0,MBytes
698.00,5.12,43.0,0,MBytes
699.00,5.00,41.9,0,MBytes
700.00,5.00,41.9,0,MBytes
701.00,5.12,43.0,0,MBytes
702.00,5.00,41.9,0,MBytes
703.00,5.12,43.0,0,MBytes
704.00,5.00,41.9,0,MBytes
705.00,5.12,43.0,0,MBytes
706.00,5.00,41.9,0,MBytes
707.00,5.12,43.0,0,MBytes
708.00,5.00,41.9,0,MBytes
709.00,5.00,41.9,0,MBytes
710.00,5.12,43.0,0,MBytes
711.00,5.00,41.9,0,MBytes
712.00,5.12,43.0,0,MBytes
713.00,5.00,41.9,0,MBytes
714.00,5.00,41.9,0,MBytes
715.00,5.12,43.0,0,MBytes
716.00,5.00,41.9,0,MBytes
717.00,5.12,43.0,0,MBytes
718.00,5.00,41.9,0,MBytes
719.00,5.12,43.0,0,MBytes
720.00,5.00,41.9,0,MBytes
721.00,5.00,41.9,0,MBytes
722.00,5.12,43.0,0,MBytes
723.00,5.12,43.0,0,MBytes
724.00,5.00,41.9,0,MBytes
725.00,5.00,41.9,0,MBytes
726.00,5.12,43.0,0,MBytes
727.00,5.00,41.9,0,MBytes
728.00,5.12,43.0,0,MBytes
729.00,5.00,41.9,0,MBytes
730.00,5.00,41.9,0,MBytes
731.00,5.12,43.0,0,MBytes
732.00,5.00,41.9,0,MBytes
733.00,5.12,43.0,0,MBytes
