,RNTI,Frame,Slot,Grant type,RBG,Start Sym,Num Sym,MCS,NumLayers,HARQ ID,NDI Flag,RV,Tx Type,FdbkOffst,CQIs
39,10,0,5,DL,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,7,5,1,3,1,0,newTx,2,"[6, 3, 8, 2, 7, 2, 4, 7, 8, 1, 10, 8, 5, 5, 5, 4, 6, 6, 9, 8]"
40,1,0,5,DL,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,7,5,1,4,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
41,2,0,5,DL,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",7,7,5,1,4,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
42,3,0,5,DL,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",7,7,5,1,4,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
43,4,0,5,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",7,7,5,1,4,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
44,5,0,5,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",7,7,5,1,4,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
45,6,0,5,DL,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7,7,5,1,4,1,0,newTx,2,"[2, 8, 4, 6, 2, 7, 3, 7, 7, 8, 5, 1, 3, 10, 2, 9, 6, 10, 1, 5]"
46,7,0,5,DL,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",7,7,5,1,4,1,0,newTx,2,"[2, 10, 1, 8, 9, 9, 1, 4, 3, 9, 5, 10, 2, 3, 2, 2, 9, 6, 6, 2]"
47,8,0,5,DL,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",7,7,5,1,4,1,0,newTx,2,"[9, 7, 4, 6, 5, 1, 3, 2, 2, 3, 5, 1, 10, 10, 5, 5, 4, 10, 4, 2]"
48,9,0,5,DL,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",7,7,5,1,4,1,0,newTx,2,"[8, 4, 3, 5, 1, 2, 10, 10, 6, 1, 3, 4, 9, 1, 1, 2, 7, 8, 7, 5]"
49,10,0,5,DL,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",7,7,5,1,4,1,0,newTx,2,"[6, 3, 8, 2, 7, 2, 4, 7, 8, 1, 10, 8, 5, 5, 5, 4, 6, 6, 9, 8]"
50,2,0,6,DL,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,7,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
51,3,0,6,DL,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,7,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
52,6,0,6,DL,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,7,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
53,7,0,6,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,7,5,1,2,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
54,9,0,6,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,7,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
55,10,0,6,DL,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,7,5,1,2,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
56,5,0,6,DL,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,7,5,1,2,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
57,8,0,6,DL,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,7,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
58,4,0,6,DL,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,7,5,1,2,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
59,1,0,6,DL,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,7,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
60,9,0,6,DL,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,7,5,1,2,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
61,10,0,6,DL,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",7,7,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
62,5,0,6,DL,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",7,7,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
63,2,0,6,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",7,7,5,1,2,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
64,1,0,6,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",7,7,5,1,2,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
65,8,0,6,DL,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7,7,5,1,2,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
66,7,0,6,DL,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",7,7,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
67,4,0,6,DL,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",7,7,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
68,6,0,6,DL,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",7,7,5,1,2,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
69,3,0,6,DL,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",7,7,5,1,2,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
70,1,0,7,DL,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,7,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
71,2,0,7,DL,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,7,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
72,3,0,7,DL,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,7,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
73,4,0,7,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,7,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
74,5,0,7,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,7,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
75,6,0,7,DL,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,7,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
76,7,0,7,DL,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,7,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
77,8,0,7,DL,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,7,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
78,9,0,7,DL,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,7,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
79,10,0,7,DL,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,7,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
80,1,0,7,UL,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
81,2,0,7,UL,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
82,3,0,7,UL,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
83,4,0,7,UL,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
84,5,0,7,UL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
85,6,0,7,UL,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
86,7,0,7,UL,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
87,8,0,7,UL,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
88,9,0,7,UL,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
89,10,0,7,UL,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
90,1,0,8,UL,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,7,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
91,2,0,8,UL,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,7,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
92,3,0,8,UL,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,7,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
93,4,0,8,UL,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,7,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
94,5,0,8,UL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,7,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
95,6,0,8,UL,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,7,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
96,7,0,8,UL,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,7,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
97,8,0,8,UL,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,7,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
98,9,0,8,UL,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,7,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
99,10,0,8,UL,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,7,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
100,1,0,8,UL,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,7,5,1,2,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
101,2,0,8,UL,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",7,7,5,1,2,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
102,3,0,8,UL,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",7,7,5,1,2,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
103,4,0,8,UL,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",7,7,5,1,2,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
104,5,0,8,UL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",7,7,5,1,2,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
105,6,0,8,UL,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7,7,5,1,2,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
106,7,0,8,UL,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",7,7,5,1,2,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
