,RNTI,Frame,Slot,Grant type,RBG,Start Sym,Num Sym,MCS,NumLayers,HARQ ID,NDI Flag,RV,Tx Type,FdbkOffst,CQIs
10,1,0,1,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4,2,5,1,2,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
11,2,0,1,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",4,2,5,1,2,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
12,3,0,1,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,2,5,1,2,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
13,4,0,1,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",4,2,5,1,2,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
14,5,0,1,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",4,2,5,1,2,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
15,1,0,1,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",6,2,5,1,3,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
16,2,0,1,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",6,2,5,1,3,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
17,3,0,1,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",6,2,5,1,3,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
18,4,0,1,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",6,2,5,1,3,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
19,5,0,1,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",6,2,5,1,3,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
20,1,0,1,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",8,2,5,1,4,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
21,2,0,1,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",8,2,5,1,4,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
22,3,0,1,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",8,2,5,1,4,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
23,4,0,1,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",8,2,5,1,4,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
24,5,0,1,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",8,2,5,1,4,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
25,1,0,1,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",10,2,5,1,5,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
26,2,0,1,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",10,2,5,1,5,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
27,3,0,1,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",10,2,5,1,5,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
28,4,0,1,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",10,2,5,1,5,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
29,5,0,1,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",10,2,5,1,5,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
30,1,0,1,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",12,2,5,1,6,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
31,2,0,1,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",12,2,5,1,6,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
32,3,0,1,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",12,2,5,1,6,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
33,4,0,1,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",12,2,5,1,6,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
34,5,0,1,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",12,2,5,1,6,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
35,1,0,2,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,2,5,1,7,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
36,2,0,2,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,2,5,1,7,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
37,3,0,2,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0,2,5,1,7,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
38,4,0,2,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",0,2,5,1,7,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
39,5,0,2,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,2,5,1,7,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
40,1,0,2,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,2,5,1,8,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
41,2,0,2,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",2,2,5,1,8,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
42,3,0,2,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",2,2,5,1,8,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
43,4,0,2,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",2,2,5,1,8,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
44,5,0,2,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",2,2,5,1,8,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
45,1,0,2,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4,2,5,1,9,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
46,2,0,2,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",4,2,5,1,9,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
47,3,0,2,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,2,5,1,9,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
48,4,0,2,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",4,2,5,1,9,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
49,5,0,2,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",4,2,5,1,9,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
50,1,0,2,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",6,2,5,1,10,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
51,2,0,2,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",6,2,5,1,10,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
52,3,0,2,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",6,2,5,1,10,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
53,4,0,2,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",6,2,5,1,10,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
54,5,0,2,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",6,2,5,1,10,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
55,1,0,5,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,2,5,1,11,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
56,2,0,5,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,2,5,1,11,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
57,3,0,5,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0,2,5,1,11,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
58,4,0,5,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",0,2,5,1,11,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
59,5,0,5,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,2,5,1,11,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
60,1,0,5,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,2,5,1,12,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
61,2,0,5,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",2,2,5,1,12,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
62,3,0,5,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",2,2,5,1,12,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
63,4,0,5,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",2,2,5,1,12,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
64,5,0,5,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",2,2,5,1,12,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
65,1,0,5,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4,2,5,1,13,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
66,2,0,5,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",4,2,5,1,13,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
67,3,0,5,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,2,5,1,13,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
68,4,0,5,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",4,2,5,1,13,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
69,5,0,5,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",4,2,5,1,13,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
70,1,0,5,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",6,2,5,1,14,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
71,2,0,5,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",6,2,5,1,14,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
72,3,0,5,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",6,2,5,1,14,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
73,4,0,5,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",6,2,5,1,14,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
74,5,0,5,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",6,2,5,1,14,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
75,1,0,5,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",8,2,5,1,15,1,0,newTx,2,"[9, 10, 2, 10, 7, 1, 3, 6, 10, 10, 2, 10, 10, 5, 9, 2, 5, 10, 8, 10]"
76,2,0,5,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",8,2,5,1,15,1,0,newTx,2,"[7, 1, 9, 10, 7, 8, 8, 4, 7, 2, 8, 1, 3, 1, 1, 9, 7, 4, 10, 1]"
77,3,0,5,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",8,2,5,1,15,1,0,newTx,2,"[5, 4, 8, 8, 2, 5, 5, 7, 8, 8, 3, 7, 7, 2, 2, 5, 10, 4, 6, 3]"
78,4,0,5,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",8,2,5,1,15,1,0,newTx,2,"[8, 3, 6, 7, 9, 10, 6, 2, 2, 3, 9, 3, 9, 3, 10, 4, 2, 3, 7, 5]"
79,5,0,5,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",8,2,5,1,15,1,0,newTx,2,"[4, 9, 6, 6, 10, 3, 8, 8, 4, 6, 1, 1, 6, 8, 10, 2, 6, 5, 1, 4]"
80,5,0,6,DL,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,5,1,7,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
81,3,0,6,DL,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,5,1,7,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
82,2,0,6,DL,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,2,5,1,7,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
83,1,0,6,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,2,5,1,7,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
84,4,0,6,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,2,5,1,7,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
85,1,0,6,DL,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
86,3,0,6,DL,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
87,5,0,6,DL,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,2,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
88,4,0,6,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2,2,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
89,2,0,6,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2,2,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
90,1,0,6,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4,2,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
91,2,0,6,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",4,2,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
92,3,0,6,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,2,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
93,4,0,6,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",4,2,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
94,5,0,6,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",4,2,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
95,1,0,6,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",6,2,5,1,2,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
96,2,0,6,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",6,2,5,1,2,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
97,3,0,6,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",6,2,5,1,2,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
98,4,0,6,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",6,2,5,1,2,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
99,5,0,6,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",6,2,5,1,2,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
100,1,0,6,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",8,2,5,1,3,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
101,2,0,6,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",8,2,5,1,3,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
102,3,0,6,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",8,2,5,1,3,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
103,4,0,6,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",8,2,5,1,3,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
104,5,0,6,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",8,2,5,1,3,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
105,1,0,6,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",10,2,5,1,4,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
106,2,0,6,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",10,2,5,1,4,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
107,3,0,6,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",10,2,5,1,4,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
108,4,0,6,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",10,2,5,1,4,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
