Time,Transfer,Bitrate,Retr,Cwnd
733.00,5.00,41.9,0,MBytes
734.00,5.12,43.0,0,MBytes
735.00,5.00,41.9,0,MBytes
736.00,5.12,43.0,0,MBytes
737.00,5.00,41.9,0,MBytes
738.00,5.00,41.9,0,MBytes
739.00,5.12,43.0,0,MBytes
740.00,5.00,41.9,0,MBytes
741.00,5.12,43.0,0,MBytes
742.00,5.00,41.9,0,MBytes
743.00,5.12,43.0,0,MBytes
744.00,5.00,41.9,0,MBytes
745.00,5.12,43.0,0,MBytes
746.00,5.00,41.9,0,MBytes
747.00,5.00,41.9,0,MBytes
748.00,5.12,43.0,0,MBytes
749.00,5.00,41.9,0,MBytes
750.00,5.12,43.0,0,MBytes
751.00,5.00,41.9,0,MBytes
752.00,5.00,41.9,0,MBytes
753.00,5.12,43.0,0,MBytes
754.00,5.12,43.0,0,MBytes
755.00,5.00,41.9,0,MBytes
756.00,5.00,41.9,0,MBytes
757.00,5.12,43.0,0,MBytes
758.00,5.00,41.9,0,MBytes
759.00,5.00,41.9,0,MBytes
760.00,5.12,43.0,0,MBytes
761.00,5.00,41.9,0,MBytes
762.00,5.12,43.0,0,MBytes
763.00,5.00,41.9,0,MBytes
764.00,5.12,43.0,0,MBytes
765.00,5.00,41.9,0,MBytes
766.00,5.00,41.9,0,MBytes
767.00,5.12,43.0,0,MBytes
768.00,5.00,41.9,0,MBytes
769.00,5.12,43.0,0,MBytes
770.00,5.00,41.9,0,MBytes
771.00,5.12,43.0,0,MBytes
772.00,5.00,41.9,0,MBytes
773.00,5.00,41.9,0,MBytes
774.00,5.12,43.0,0,MBytes
775.00,5.00,41.9,0,MBytes
776.00,5.12,43.0,0,MBytes
777.00,5.00,41.9,0,MBytes
778.00,5.12,43.0,0,MBytes
779.00,5.00,41.9,0,MBytes
780.00,5.00,41.9,0,MBytes
781.00,5.12,43.0,0,MBytes
782.00,5.12,43.0,0,MBytes
783.00,5.00,41.9,0,MBytes
784.00,5.00,41.9,0,MBytes
785.00,5.12,43.0,0,MBytes
786.00,5.00,41.9,0,MBytes
787.00,5.12,43.0,0,MBytes
788.00,5.00,41.9,0,MBytes
789.00,5.00,41.9,0,MBytes
790.00,5.12,43.0,0,MBytes
791.00,5.00,41.9,0,MBytes
792.00,5.12,43.0,0,MBytes
793.00,5.00,41.9,0,MBytes
794.00,5.12,43.0,0,MBytes
795.00,5.00,41.9,0,MBytes
796.00,5.00,41.9,0,MBytes
797.00,5.12,43.0,0,MBytes
798.00,5.00,41.9,0,MBytes
799.00,5.12,43.0,0,MBytes
800.00,5.00,41.9,0,MBytes
801.00,5.00,41.9,0,MBytes
802.00,5.12,43.0,0,MBytes
803.00,5.00,41.9,0,MBytes
804.00,5.12,43.0,0,MBytes
805.00,5.00,41.9,0,MBytes
806.00,5.12,43.0,0,MBytes
807.00,5.00,41.9,0,MBytes
808.00,5.00,41.9,0,MBytes
809.00,5.12,43.0,0,MBytes
810.00,5.00,41.9,0,MBytes
811.00,5.12,43.0,0,MBytes
812.00,5.00,41.9,0,MBytes
813.00,5.12,43.0,0,MBytes
814.00,5.00,41.9,0,MBytes
815.00,5.12,43.0,0,MBytes
816.00,5.00,41.9,0,MBytes
817.00,5.00,41.9,0,MBytes
818.00,5.12,43.0,0,MBytes
819.00,5.00,41.9,0,MBytes
820.00,5.12,43.0,0,MBytes
821.00,5.00,41.9,0,MBytes
822.00,5.12,43.0,0,MBytes
823.00,5.00,41.9,0,MBytes
824.00,5.12,43.0,0,MBytes
825.00,5.00,41.9,0,MBytes
826.00,5.00,41.9,0,MBytes
827.00,5.12,43.0,0,MBytes
828.00,5.00,41.9,0,MBytes
829.00,5.12,43.0,0,MBytes
830.00,5.00,41.9,0,MBytes
831.00,5.12,43.0,0,MBytes
832.00,5.00,41.9,0,MBytes
833.00,5.12,43.0,0,MBytes
834.00,5.00,41.9,0,MBytes
835.00,5.00,41.9,0,MBytes
836.00,5.12,43.0,0,MBytes
837.00,5.00,41.9,0,MBytes
838.00,5.00,41.9,0,MBytes
839.00,5.12,43.0,0,MBytes
840.00,5.00,41.9,0,MBytes
841.00,5.12,43.0,0,MBytes
842.00,5.00,41.9,0,MBytes
843.00,5.12,43.0,0,MBytes
844.00,5.00,41.9,0,MBytes
845.00,5.00,41.9,0,MBytes
846.00,5.12,43.0,0,MBytes
847.00,5.00,41.9,0,MBytes
848.00,5.12,43.0,0,MBytes
849.00,5.00,41.9,0,MBytes
850.00,5.12,43.0,0,MBytes
851.00,5.00,41.9,0,MBytes
852.00,5.00,41.9,0,MBytes
853.00,5.12,43.0,0,MBytes
854.00,5.00,41.9,0,MBytes
855.00,5.12,43.0,0,MBytes
856.00,5.00,41.9,0,MBytes
857.00,5.12,43.0,0,MBytes
858.00,5.00,41.9,0,MBytes
859.00,5.12,43.0,0,MBytes
860.00,5.00,41.9,0,MBytes
861.00,5.00,41.9,0,MBytes
862.00,5.12,43.0,0,MBytes
863.00,5.00,41.9,0,MBytes
864.00,5.12,43.0,0,MBytes
865.00,5.00,41.9,0,MBytes
866.00,5.12,43.0,0,MBytes
867.00,5.00,41.9,0,MBytes
868.00,5.00,41.9,0,MBytes
869.00,5.12,43.0,0,MBytes
870.00,5.00,41.9,0,MBytes
871.00,5.12,43.0,0,MBytes
872.00,5.00,41.9,0,MBytes
873.00,5.12,43.0,0,MBytes
874.00,5.00,41.9,0,MBytes
875.00,5.12,43.0,0,MBytes
876.00,5.00,41.9,0,MBytes
877.00,5.00,41.9,0,MBytes
878.00,5.12,43.0,0,MBytes
879.00,5.00,41.9,0,MBytes
880.00,5.12,43.0,0,MBytes
881.00,5.00,41.9,0,MBytes
882.00,5.12,43.0,0,MBytes
883.00,5.00,41.9,0,MBytes
884.00,5.12,43.0,0,MBytes
885.00,5.00,41.9,0,MBytes
886.00,5.00,41.9,0,MBytes
887.00,5.12,43.0,0,MBytes
888.00,5.00,41.9,0,MBytes
889.00,5.12,43.0,0,MBytes
890.00,5.00,41.9,0,MBytes
891.00,5.00,41.9,0,MBytes
892.00,5.12,43.0,0,MBytes
893.00,5.00,41.9,0,MBytes
894.00,5.12,43.0,0,MBytes
895.00,5.00,41.9,0,MBytes
896.00,5.12,43.0,0,MBytes
897.00,5.00,41.9,0,MBytes
898.00,5.12,43.0,0,MBytes
899.00,5.00,41.9,0,MBytes
900.00,5.00,41.9,0,MBytes
901.00,5.12,43.0,0,MBytes
902.00,5.00,41.9,0,MBytes
903.00,5.12,43.0,0,MBytes
904.00,5.00,41.9,0,MBytes
905.00,5.12,43.0,0,MBytes
906.00,5.00,41.9,0,MBytes
907.00,5.12,43.0,0,MBytes
908.00,5.00,41.9,0,MBytes
909.00,5.00,41.9,0,MBytes
910.00,5.12,43.0,0,MBytes
911.00,5.00,41.9,0,MBytes
912.00,5.12,43.0,0,MBytes
913.00,5.00,41.9,0,MBytes
914.00,5.12,43.0,0,MBytes
915.00,5.00,41.9,0,MBytes
916.00,5.12,43.0,0,MBytes
917.00,5.00,41.9,0,MBytes
918.00,5.00,41.9,0,MBytes
919.00,5.12,43.0,0,MBytes
920.00,5.00,41.9,0,MBytes
921.00,5.12,43.0,0,MBytes
922.00,5.00,41.9,0,MBytes
923.00,4.00,43.4,0,MBytes
0.00,4.52,42.0,1839,
0.00,0.00,0.00,receiver,
local,port,connected,10.45.0.5,5201
0.00,5.42,45.5,0,KBytes
1.00,5.38,45.1,0,KBytes
2.00,5.38,45.1,0,KBytes
3.00,5.38,45.1,0,MBytes
4.00,5.38,45.1,0,MBytes
5.00,5.25,44.0,0,MBytes
6.00,5.00,41.9,0,MBytes
7.00,5.12,43.0,0,MBytes
8.00,5.00,41.9,0,MBytes
9.00,5.00,41.9,0,MBytes
10.00,5.12,43.0,0,MBytes
11.00,5.00,41.9,0,MBytes
12.00,5.12,43.0,0,MBytes
13.00,5.00,41.9,0,MBytes
14.00,5.12,43.0,0,MBytes
15.00,5.00,41.9,0,MBytes
16.00,5.12,43.0,0,MBytes
17.00,5.00,41.9,0,MBytes
18.00,4.50,37.7,0,MBytes
19.00,2.75,23.1,0,MBytes
20.00,2.00,16.8,0,MBytes
21.00,2.12,17.8,0,MBytes
22.00,2.12,17.8,0,MBytes
23.00,2.12,17.8,0,MBytes
24.00,2.12,17.8,0,MBytes
25.00,2.25,18.9,0,MBytes
26.00,2.12,17.8,0,MBytes
27.00,2.12,17.8,0,MBytes
28.00,2.12,17.8,0,MBytes
29.00,2.12,17.8,0,MBytes
30.00,2.12,17.8,0,MBytes
31.00,2.25,18.9,0,MBytes
32.00,2.12,17.8,0,MBytes
33.00,2.12,17.8,0,MBytes
34.00,2.12,17.8,0,MBytes
35.00,2.12,17.8,0,MBytes
36.00,2.12,17.8,0,MBytes
37.00,2.25,18.9,0,MBytes
38.00,2.25,18.9,0,MBytes
39.00,3.88,32.5,0,MBytes
40.00,5.00,41.9,0,MBytes
41.00,5.12,43.0,0,MBytes
42.00,5.00,41.9,0,MBytes
43.00,5.12,43.0,0,MBytes
44.00,5.00,41.9,0,MBytes
45.00,5.12,43.0,0,MBytes
46.00,4.62,42.2,0,MBytes
0.00,180,32.1,0,
0.00,0.00,0.00,receiver,
